10001,26/01/2017 00:00:00,108.2,VA,1
10002,26/01/2017 00:00:00,1.9,VA,1
10013,26/01/2017 00:00:00,50,VA,1
10016,26/01/2017 00:00:00,10.5,VA,1
10017,26/01/2017 00:00:00,73.7,VA,1
10018,26/01/2017 00:00:00,1.7,VA,1
10019,26/01/2017 00:00:00,53.9,VA,1
10020,26/01/2017 00:00:00,2.9,VA,1
10023,26/01/2017 00:00:00,1.1,VA,1
10025,26/01/2017 00:00:00,2.7,VA,1
10027,26/01/2017 00:00:00,61,VA,1
10028,26/01/2017 00:00:00,52,VA,1
10035,26/01/2017 00:00:00,2,VA,1
10036,26/01/2017 00:00:00,-9999,NA,1
10037,26/01/2017 00:00:00,235.3,VA,1
10038,26/01/2017 00:00:00,85.4,VA,1
10039,26/01/2017 00:00:00,1.3,VA,1
10041,26/01/2017 00:00:00,1.1,VA,1
10043,26/01/2017 00:00:00,81,VA,1
10070,26/01/2017 00:00:00,6.3,VA,1
10072,26/01/2017 00:00:00,57,VA,1
10078,26/01/2017 00:00:00,122.8,VA,1
10079,26/01/2017 00:00:00,44.8,VA,1
10081,26/01/2017 00:00:00,5.9,VA,1
10083,26/01/2017 00:00:00,51,VA,1
10085,26/01/2017 00:00:00,45,VA,1
10095,26/01/2017 00:00:00,35.1,VA,1
10096,26/01/2017 00:00:00,2,VA,1
10097,26/01/2017 00:00:00,27.2,VA,1
10098,26/01/2017 00:00:00,3.7,VA,1
10103,26/01/2017 00:00:00,43,VA,1
10165,26/01/2017 00:00:00,39.3,VA,1
10166,26/01/2017 00:00:00,1,VA,1
10167,26/01/2017 00:00:00,35.5,VA,1
10168,26/01/2017 00:00:00,3.8,VA,1
10169,26/01/2017 00:00:00,0.9,VA,1
10171,26/01/2017 00:00:00,12,VA,1
10173,26/01/2017 00:00:00,46,VA,1
10176,26/01/2017 00:00:00,37,VA,1
10197,26/01/2017 00:00:00,39,VA,1
10258,26/01/2017 00:00:00,44.8,VA,1
10259,26/01/2017 00:00:00,2.1,VA,1
10270,26/01/2017 00:00:00,3.7,VA,1
10273,26/01/2017 00:00:00,74,VA,1
10274,26/01/2017 00:00:00,6.7,VA,1
10275,26/01/2017 00:00:00,7.3,VA,1
10278,26/01/2017 00:00:00,685.9,VA,1
10279,26/01/2017 00:00:00,143.3,VA,1
10280,26/01/2017 00:00:00,6.3,VA,1
10282,26/01/2017 00:00:00,5.8,VA,1
10283,26/01/2017 00:00:00,52,VA,1
10285,26/01/2017 00:00:00,57.2,VA,1
10286,26/01/2017 00:00:00,47.4,VA,1
10288,26/01/2017 00:00:00,14.5,VA,1
10290,26/01/2017 00:00:00,48,VA,1
10291,26/01/2017 00:00:00,0.1,VA,1
10301,26/01/2017 00:00:00,2.2,VA,1
10320,26/01/2017 00:00:00,63,VA,1
10326,26/01/2017 00:00:00,63.1,VA,1
10327,26/01/2017 00:00:00,2.5,VA,1
10329,26/01/2017 00:00:00,99.7,VA,1
10331,26/01/2017 00:00:00,66,VA,1
10333,26/01/2017 00:00:00,173.6,VA,1
10335,26/01/2017 00:00:00,75,VA,1
10339,26/01/2017 00:00:00,65,VA,1
10343,26/01/2017 00:00:00,74,VA,1
10347,26/01/2017 00:00:00,42,VA,1
10352,26/01/2017 00:00:00,79,VA,1
10384,26/01/2017 00:00:00,2.3,VA,1
10396,26/01/2017 00:00:00,52,VA,1
10399,26/01/2017 00:00:00,44,VA,1
10405,26/01/2017 00:00:00,62,VA,1
10431,26/01/2017 00:00:00,73.2,VA,1
10432,26/01/2017 00:00:00,45.8,VA,1
10437,26/01/2017 00:00:00,3.7,VA,1
10438,26/01/2017 00:00:00,37,VA,1
10449,26/01/2017 00:00:00,49,VA,1
10450,26/01/2017 00:00:00,50,VA,1
10451,26/01/2017 00:00:00,166.7,VA,1
10452,26/01/2017 00:00:00,90.7,VA,1
10454,26/01/2017 00:00:00,5.7,VA,1
10456,26/01/2017 00:00:00,47,VA,1
10457,26/01/2017 00:00:00,62.9,VA,1
10458,26/01/2017 00:00:00,49.2,VA,1
10463,26/01/2017 00:00:00,10.6,VA,1
10483,26/01/2017 00:00:00,57,VA,1
10484,26/01/2017 00:00:00,63,VA,1
10491,26/01/2017 00:00:00,27,VA,1
10501,26/01/2017 00:00:00,63,VA,1
10505,26/01/2017 00:00:00,108,VA,1
10506,26/01/2017 00:00:00,2.9,VA,1
10507,26/01/2017 00:00:00,66.9,VA,1
10511,26/01/2017 00:00:00,1.3,VA,1
10547,26/01/2017 00:00:00,54,VA,1
10548,26/01/2017 00:00:00,65,VA,1
10580,26/01/2017 00:00:00,3.6,VA,1
10581,26/01/2017 00:00:00,26.7,VA,1
10583,26/01/2017 00:00:00,28.2,VA,1
10584,26/01/2017 00:00:00,35.2,VA,1
10586,26/01/2017 00:00:00,48,VA,1
10587,26/01/2017 00:00:00,41.7,VA,1
11041,26/01/2017 00:00:00,5,VA,1
12016,26/01/2017 00:00:00,140,VA,1
12017,26/01/2017 00:00:00,55.8,VA,1
12020,26/01/2017 00:00:00,2,VA,1
12022,26/01/2017 00:00:00,51,VA,1
12028,26/01/2017 00:00:00,61,VA,1
12029,26/01/2017 00:00:00,37,VA,1
12531,26/01/2017 00:00:00,65,VA,1
12570,26/01/2017 00:00:00,62,VA,1
12574,26/01/2017 00:00:00,50,VA,1
12577,26/01/2017 00:00:00,43,VA,1
12584,26/01/2017 00:00:00,55,VA,1
17042,26/01/2017 00:00:00,7.3,VA,1
17122,26/01/2017 00:00:00,48,VA,1
