10001,07/01/2016 00:00:00,113,VA,1
10002,07/01/2016 00:00:00,1.9,VA,1
10004,07/01/2016 00:00:00,48.8,VA,1
10005,07/01/2016 00:00:00,33.1,VA,1
10006,07/01/2016 00:00:00,3,VA,1
10007,07/01/2016 00:00:00,1.6,VA,1
10013,07/01/2016 00:00:00,42,VA,1
10016,07/01/2016 00:00:00,5.3,VA,1
10017,07/01/2016 00:00:00,53.7,VA,1
10018,07/01/2016 00:00:00,1.9,VA,1
10019,07/01/2016 00:00:00,34.6,VA,1
10020,07/01/2016 00:00:00,2.8,VA,1
10023,07/01/2016 00:00:00,0.7,VA,1
10025,07/01/2016 00:00:00,9.8,VA,1
10027,07/01/2016 00:00:00,36,VA,1
10028,07/01/2016 00:00:00,39,VA,1
10029,07/01/2016 00:00:00,-9999,NA,1
10035,07/01/2016 00:00:00,1.5,VA,1
10036,07/01/2016 00:00:00,0.8,VA,1
10037,07/01/2016 00:00:00,75.4,VA,1
10038,07/01/2016 00:00:00,37.2,VA,1
10039,07/01/2016 00:00:00,0.5,VA,1
10041,07/01/2016 00:00:00,2,VA,1
10043,07/01/2016 00:00:00,35,VA,1
10048,07/01/2016 00:00:00,6.5,VA,1
10049,07/01/2016 00:00:00,2.9,VA,1
10054,07/01/2016 00:00:00,5.8,VA,1
10070,07/01/2016 00:00:00,2.8,VA,1
10072,07/01/2016 00:00:00,39,VA,1
10073,07/01/2016 00:00:00,34.4,VA,1
10074,07/01/2016 00:00:00,25.2,VA,1
10077,07/01/2016 00:00:00,64,VA,1
10078,07/01/2016 00:00:00,36.2,VA,1
10079,07/01/2016 00:00:00,23.9,VA,1
10081,07/01/2016 00:00:00,3.7,VA,1
10083,07/01/2016 00:00:00,67,VA,1
10085,07/01/2016 00:00:00,61,VA,1
10086,07/01/2016 00:00:00,35.3,VA,1
10087,07/01/2016 00:00:00,1.1,VA,1
10088,07/01/2016 00:00:00,27.5,VA,1
10089,07/01/2016 00:00:00,0.8,VA,1
10095,07/01/2016 00:00:00,37.3,VA,1
10096,07/01/2016 00:00:00,1.7,VA,1
10097,07/01/2016 00:00:00,33.4,VA,1
10098,07/01/2016 00:00:00,5.5,VA,1
10103,07/01/2016 00:00:00,45,VA,1
10106,07/01/2016 00:00:00,26.6,VA,1
10108,07/01/2016 00:00:00,23.3,VA,1
10109,07/01/2016 00:00:00,4.4,VA,1
10112,07/01/2016 00:00:00,9,VA,1
10114,07/01/2016 00:00:00,41,VA,1
10117,07/01/2016 00:00:00,37.9,VA,1
10119,07/01/2016 00:00:00,31.1,VA,1
10123,07/01/2016 00:00:00,7,VA,1
10129,07/01/2016 00:00:00,25.7,VA,1
10131,07/01/2016 00:00:00,24.1,VA,1
10133,07/01/2016 00:00:00,0.7,VA,1
10141,07/01/2016 00:00:00,33.3,VA,1
10143,07/01/2016 00:00:00,26.1,VA,1
10145,07/01/2016 00:00:00,1.2,VA,1
10149,07/01/2016 00:00:00,46,VA,1
10153,07/01/2016 00:00:00,22,VA,1
10155,07/01/2016 00:00:00,17.2,VA,1
10159,07/01/2016 00:00:00,5.2,VA,1
10165,07/01/2016 00:00:00,26.7,VA,1
10166,07/01/2016 00:00:00,1.1,VA,1
10167,07/01/2016 00:00:00,24,VA,1
10168,07/01/2016 00:00:00,3.1,VA,1
10169,07/01/2016 00:00:00,1.3,VA,1
10171,07/01/2016 00:00:00,7.8,VA,1
10173,07/01/2016 00:00:00,53,VA,1
10176,07/01/2016 00:00:00,44,VA,1
10177,07/01/2016 00:00:00,28.6,VA,1
