10001,09/01/2017 00:00:00,111,VA,1
10002,09/01/2017 00:00:00,2.1,VA,1
10013,09/01/2017 00:00:00,68,VA,1
10016,09/01/2017 00:00:00,10.5,VA,1
10017,09/01/2017 00:00:00,44.5,VA,1
10018,09/01/2017 00:00:00,1.9,VA,1
10019,09/01/2017 00:00:00,36.5,VA,1
10020,09/01/2017 00:00:00,2.4,VA,1
10023,09/01/2017 00:00:00,0.8,VA,1
10025,09/01/2017 00:00:00,9.7,VA,1
10027,09/01/2017 00:00:00,74,VA,1
10028,09/01/2017 00:00:00,62,VA,1
10035,09/01/2017 00:00:00,2,VA,1
10036,09/01/2017 00:00:00,0.7,VA,1
10037,09/01/2017 00:00:00,219.9,VA,1
10038,09/01/2017 00:00:00,82.4,VA,1
10039,09/01/2017 00:00:00,1.3,VA,1
10041,09/01/2017 00:00:00,2.5,VA,1
10043,09/01/2017 00:00:00,96,VA,1
10070,09/01/2017 00:00:00,4.1,VA,1
10072,09/01/2017 00:00:00,75,VA,1
10078,09/01/2017 00:00:00,31.6,VA,1
10079,09/01/2017 00:00:00,24.1,VA,1
10081,09/01/2017 00:00:00,10,VA,1
10083,09/01/2017 00:00:00,67,VA,1
10085,09/01/2017 00:00:00,53,VA,1
10095,09/01/2017 00:00:00,33,VA,1
10096,09/01/2017 00:00:00,2.3,VA,1
10097,09/01/2017 00:00:00,23.9,VA,1
10098,09/01/2017 00:00:00,4.3,VA,1
10103,09/01/2017 00:00:00,73,VA,1
10165,09/01/2017 00:00:00,39.6,VA,1
10166,09/01/2017 00:00:00,1.3,VA,1
10167,09/01/2017 00:00:00,33.6,VA,1
10168,09/01/2017 00:00:00,1.5,VA,1
10169,09/01/2017 00:00:00,0.9,VA,1
10171,09/01/2017 00:00:00,11.5,VA,1
10173,09/01/2017 00:00:00,75,VA,1
10176,09/01/2017 00:00:00,57,VA,1
10197,09/01/2017 00:00:00,58,VA,1
10258,09/01/2017 00:00:00,26.5,VA,1
10259,09/01/2017 00:00:00,2.8,VA,1
10270,09/01/2017 00:00:00,2.1,VA,1
10273,09/01/2017 00:00:00,83,VA,1
10274,09/01/2017 00:00:00,1.3,VA,1
10275,09/01/2017 00:00:00,2,VA,1
10278,09/01/2017 00:00:00,100.1,VA,1
10279,09/01/2017 00:00:00,54.8,VA,1
