10001,21/01/2016 00:00:00,350.5,VA,1
10002,21/01/2016 00:00:00,3.3,VA,1
10004,21/01/2016 00:00:00,171.3,VA,1
10005,21/01/2016 00:00:00,51,VA,1
10006,21/01/2016 00:00:00,6.5,VA,1
10007,21/01/2016 00:00:00,2.3,VA,1
10013,21/01/2016 00:00:00,70,VA,1
10016,21/01/2016 00:00:00,6.8,VA,1
10017,21/01/2016 00:00:00,219.6,VA,1
10018,21/01/2016 00:00:00,3.2,VA,1
10019,21/01/2016 00:00:00,67.4,VA,1
10020,21/01/2016 00:00:00,3.6,VA,1
10023,21/01/2016 00:00:00,1.4,VA,1
10025,21/01/2016 00:00:00,4.4,VA,1
10027,21/01/2016 00:00:00,73,VA,1
10028,21/01/2016 00:00:00,70,VA,1
10029,21/01/2016 00:00:00,-9999,NA,1
10035,21/01/2016 00:00:00,3.6,VA,1
10036,21/01/2016 00:00:00,1.7,VA,1
10037,21/01/2016 00:00:00,204.9,VA,1
10038,21/01/2016 00:00:00,71.1,VA,1
10039,21/01/2016 00:00:00,0.9,VA,1
10041,21/01/2016 00:00:00,4,VA,1
10043,21/01/2016 00:00:00,103,VA,1
10048,21/01/2016 00:00:00,10.2,VA,1
10049,21/01/2016 00:00:00,4,VA,1
10054,21/01/2016 00:00:00,11.9,VA,1
10070,21/01/2016 00:00:00,9.7,VA,1
10072,21/01/2016 00:00:00,73,VA,1
10073,21/01/2016 00:00:00,102.6,VA,1
10074,21/01/2016 00:00:00,30.9,VA,1
10077,21/01/2016 00:00:00,44,VA,1
10078,21/01/2016 00:00:00,75.9,VA,1
10079,21/01/2016 00:00:00,23.1,VA,1
10081,21/01/2016 00:00:00,2.5,VA,1
10083,21/01/2016 00:00:00,59,VA,1
10085,21/01/2016 00:00:00,48,VA,1
10086,21/01/2016 00:00:00,62.5,VA,1
10087,21/01/2016 00:00:00,0.8,VA,1
10088,21/01/2016 00:00:00,17.8,VA,1
10089,21/01/2016 00:00:00,0.9,VA,1
10095,21/01/2016 00:00:00,101.6,VA,1
10096,21/01/2016 00:00:00,1.7,VA,1
10097,21/01/2016 00:00:00,55.7,VA,1
