10001,17/01/2017 00:00:00,-9999,NA,1
10002,17/01/2017 00:00:00,1,VA,1
10013,17/01/2017 00:00:00,17,VA,1
10016,17/01/2017 00:00:00,11,VA,1
10017,17/01/2017 00:00:00,27.7,VA,1
10018,17/01/2017 00:00:00,0.5,VA,1
10019,17/01/2017 00:00:00,21.5,VA,1
10020,17/01/2017 00:00:00,3.4,VA,1
10023,17/01/2017 00:00:00,0.6,VA,1
10025,17/01/2017 00:00:00,40.4,VA,1
10027,17/01/2017 00:00:00,16,VA,1
10028,17/01/2017 00:00:00,17,VA,1
10035,17/01/2017 00:00:00,1.2,VA,1
10036,17/01/2017 00:00:00,0.5,VA,1
10037,17/01/2017 00:00:00,12.4,VA,1
10038,17/01/2017 00:00:00,10.9,VA,1
10039,17/01/2017 00:00:00,0.1,VA,1
10041,17/01/2017 00:00:00,60.3,VA,1
10043,17/01/2017 00:00:00,30,VA,1
10070,17/01/2017 00:00:00,3.9,VA,1
10072,17/01/2017 00:00:00,27,VA,1
10078,17/01/2017 00:00:00,12.4,VA,1
10079,17/01/2017 00:00:00,9.8,VA,1
10081,17/01/2017 00:00:00,54.9,VA,1
10083,17/01/2017 00:00:00,13,VA,1
10085,17/01/2017 00:00:00,11,VA,1
10095,17/01/2017 00:00:00,21.9,VA,1
10096,17/01/2017 00:00:00,0.9,VA,1
10097,17/01/2017 00:00:00,16.5,VA,1
10098,17/01/2017 00:00:00,3.7,VA,1
10103,17/01/2017 00:00:00,15,VA,1
10165,17/01/2017 00:00:00,-9999,NA,1
10166,17/01/2017 00:00:00,0.4,VA,1
10167,17/01/2017 00:00:00,-9999,NA,1
10168,17/01/2017 00:00:00,2.7,VA,1
10169,17/01/2017 00:00:00,0.7,VA,1
10171,17/01/2017 00:00:00,34,VA,1
10173,17/01/2017 00:00:00,21,VA,1
10176,17/01/2017 00:00:00,14,VA,1
10197,17/01/2017 00:00:00,10,VA,1
10258,17/01/2017 00:00:00,43.5,VA,1
10259,17/01/2017 00:00:00,1.8,VA,1
10270,17/01/2017 00:00:00,5.7,VA,1
10273,17/01/2017 00:00:00,49,VA,1
10274,17/01/2017 00:00:00,2.4,VA,1
10275,17/01/2017 00:00:00,2.9,VA,1
10278,17/01/2017 00:00:00,265.8,VA,1
10279,17/01/2017 00:00:00,75.4,VA,1
10280,17/01/2017 00:00:00,2,VA,1
10282,17/01/2017 00:00:00,4.8,VA,1
10283,17/01/2017 00:00:00,38,VA,1
10285,17/01/2017 00:00:00,14,VA,1
10286,17/01/2017 00:00:00,9.4,VA,1
10288,17/01/2017 00:00:00,63.9,VA,1
10290,17/01/2017 00:00:00,11,VA,1
10291,17/01/2017 00:00:00,0,VA,1
10301,17/01/2017 00:00:00,0.3,VA,1
10320,17/01/2017 00:00:00,35,VA,1
10326,17/01/2017 00:00:00,62.1,VA,1
10327,17/01/2017 00:00:00,4.4,VA,1
10329,17/01/2017 00:00:00,70.9,VA,1
10331,17/01/2017 00:00:00,-9999,NA,1
10333,17/01/2017 00:00:00,-9999,NA,1
10335,17/01/2017 00:00:00,28,VA,1
10339,17/01/2017 00:00:00,48,VA,1
10343,17/01/2017 00:00:00,22,VA,1
10347,17/01/2017 00:00:00,20,VA,1
10352,17/01/2017 00:00:00,20,VA,1
10384,17/01/2017 00:00:00,1.5,VA,1
10396,17/01/2017 00:00:00,-9999,NA,1
10399,17/01/2017 00:00:00,25,VA,1
10405,17/01/2017 00:00:00,27,VA,1
10431,17/01/2017 00:00:00,65.9,VA,1
10432,17/01/2017 00:00:00,43.1,VA,1
10437,17/01/2017 00:00:00,5,VA,1
10449,17/01/2017 00:00:00,21,VA,1
