10001,03/02/2016 00:00:00,214.7,VA,1
10002,03/02/2016 00:00:00,2.4,VA,1
10004,03/02/2016 00:00:00,121.7,VA,1
10005,03/02/2016 00:00:00,20.7,VA,1
10006,03/02/2016 00:00:00,6.6,VA,1
10007,03/02/2016 00:00:00,1.7,VA,1
10013,03/02/2016 00:00:00,36,VA,1
10016,03/02/2016 00:00:00,2.4,VA,1
10017,03/02/2016 00:00:00,206.6,VA,1
10018,03/02/2016 00:00:00,2.7,VA,1
10019,03/02/2016 00:00:00,45.5,VA,1
10020,03/02/2016 00:00:00,4,VA,1
10023,03/02/2016 00:00:00,1.4,VA,1
10025,03/02/2016 00:00:00,1.8,VA,1
10027,03/02/2016 00:00:00,40,VA,1
10028,03/02/2016 00:00:00,37,VA,1
10029,03/02/2016 00:00:00,-9999,NA,1
10035,03/02/2016 00:00:00,2.6,VA,1
10036,03/02/2016 00:00:00,2.1,VA,1
10037,03/02/2016 00:00:00,142.6,VA,1
10038,03/02/2016 00:00:00,39.1,VA,1
10039,03/02/2016 00:00:00,1.3,VA,1
10041,03/02/2016 00:00:00,3.7,VA,1
10043,03/02/2016 00:00:00,41,VA,1
10048,03/02/2016 00:00:00,5,VA,1
10049,03/02/2016 00:00:00,4.1,VA,1
10054,03/02/2016 00:00:00,6.8,VA,1
10070,03/02/2016 00:00:00,-9999,NA,1
10072,03/02/2016 00:00:00,31,VA,1
10073,03/02/2016 00:00:00,30.6,VA,1
10074,03/02/2016 00:00:00,23.1,VA,1
10077,03/02/2016 00:00:00,27,VA,1
10078,03/02/2016 00:00:00,17.8,VA,1
10079,03/02/2016 00:00:00,13,VA,1
10081,03/02/2016 00:00:00,1.4,VA,1
10083,03/02/2016 00:00:00,40,VA,1
10085,03/02/2016 00:00:00,23,VA,1
10086,03/02/2016 00:00:00,23.2,VA,1
10087,03/02/2016 00:00:00,0.6,VA,1
10088,03/02/2016 00:00:00,14.2,VA,1
10089,03/02/2016 00:00:00,0.5,VA,1
10095,03/02/2016 00:00:00,31.7,VA,1
10096,03/02/2016 00:00:00,1.1,VA,1
10097,03/02/2016 00:00:00,29,VA,1
10098,03/02/2016 00:00:00,4.2,VA,1
10103,03/02/2016 00:00:00,56,VA,1
10106,03/02/2016 00:00:00,23.8,VA,1
10108,03/02/2016 00:00:00,18.4,VA,1
10109,03/02/2016 00:00:00,3.7,VA,1
10112,03/02/2016 00:00:00,5.4,VA,1
10114,03/02/2016 00:00:00,56,VA,1
10117,03/02/2016 00:00:00,33.2,VA,1
10119,03/02/2016 00:00:00,26.7,VA,1
10123,03/02/2016 00:00:00,3.1,VA,1
10129,03/02/2016 00:00:00,24.6,VA,1
10131,03/02/2016 00:00:00,23,VA,1
10133,03/02/2016 00:00:00,0.5,VA,1
